name	@lat	@lon
Ostatnia	50.0704263	19.9783572
Śliczna	50.0728358	19.9772366
Pułkownika pilota Stefana Łaszkiewicza	50.0696573	19.9759172
Tadeusza Kantora	50.0711290	19.9759641
Śliczna	50.0725026	19.9749611
Dąbska	50.0664108	19.9823478
Dąbska	50.0670567	19.9837564
Kapelanka	50.0384940	19.9249524
Kapelanka	50.0356736	19.9257408
Kapelanka	50.0348620	19.9257396
Kapelanka	50.0351972	19.9257387
Kobierzyńska	50.0349370	19.9258964
Kobierzyńska	50.0342211	19.9243915
Kapelanka	50.0358162	19.9255592
Kapelanka	50.0345213	19.9255499
Kapelanka	50.0360280	19.9255869
Kapelanka	50.0347562	19.9255479
Kapelanka	50.0352721	19.9258955
Kobierzyńska	50.0348643	19.9256469
Porucznika Antoniego Stawarza	50.0426662	19.9563462
Starego Dębu	50.1028530	19.8733369
Starego Dębu	50.1015851	19.8683201
Szewska	50.0633957	19.9329960
Krupnicza	50.0634860	19.9297732
Władysława Reymonta	50.0640758	19.9218916
Władysława Reymonta	50.0639081	19.9231240
Chocimska	50.0711974	19.9157690
Chocimska	50.0710959	19.9157389
Bronisława Włodarczyka	50.0835163	20.0001628
Bronisława Włodarczyka	50.0842063	20.0009717
Władysława Reymonta	50.0661382	19.9115831
Agatowa	50.0220974	20.0472587
Władysława Reymonta	50.0640064	19.9230550
Jabłonkowska	50.0798994	19.8862467
Jarosława Iwaszkiewicza	49.9806495	19.9368549
Tyniecka	50.0478449	19.9069999
Szymona Syreńskiego	49.9814915	19.9364170
Śliczna	50.0732168	19.9795313
Wita Stwosza	50.0687284	19.9498639
Generała Bolesława Roi	50.0209217	19.9520762
Amfiteatr	50.0771675	19.8855463
Na Błonie	50.0785609	19.8853791
Mikołajska	50.0613040	19.9429633
Rotmistrza Zbigniewa Dunin-Wąsowicza	50.0579309	19.9249296
Działkowa	50.0224240	20.0150341
Aleja Pułkownika Władysława Beliny-Prażmowskiego	50.0669142	19.9593832
Aleksandra Lubomirskiego	50.0673859	19.9552742
Stanisława Worcella	50.0660602	19.9460880
Księdza Józefa Tischnera	50.0330816	19.9461844
Aleksandra Lubomirskiego	50.0674883	19.9540965
Aleksandra Lubomirskiego	50.0666417	19.9577922
Plac Jana Pawła II	50.0138333	19.9364187
Totus Tuus	50.0124606	19.9377439
Władysława Krygowskiego	50.0017494	19.9025491
Starowiślna	50.0573770	19.9444045
Starowiślna	50.0568222	19.9449724
Plac Dominikański	50.0591433	19.9379035
Kapelanka	50.0330993	19.9257269
Bożywoja	50.0971082	20.0722824
Grodzka	50.0565326	19.9382045
Mały Rynek	50.0613309	19.9401478
Plac Mariacki	50.0615081	19.9392454
Plac Mariacki	50.0615864	19.9400822
Floriańska	50.0620632	19.9392146
Kajetana Stefanowicza	50.0984096	19.9449669
Bruśnicka	50.1102655	20.1080239
Jana Stanisława Bystronia	50.1084491	20.1096054
Henryka Rowida	50.0952815	20.0963477
Stawowa	50.0926275	19.8994640
Jasnogórska	50.0924092	19.8933330
Stawowa	50.0935856	19.8959659
Jasnogórska	50.0921264	19.8934591
Sosnowiecka	50.0926535	19.8930616
Stawowa	50.0926651	19.8994805
Stawowa	50.0936862	19.8953292
Stelmachów	50.1002117	19.8888643
Jasnogórska	50.0937407	19.8925151
Stawowa	50.0934661	19.8964854
Stawowa	50.0924231	19.9001497
Sosnowiecka	50.0915751	19.8965161
Słotna	50.1020175	19.8880308
Stawowa	50.0928418	19.8987417
Jasnogórska	50.0919329	19.8935058
Stawowa	50.0944206	19.8932430
Stawowa	50.0939181	19.8946473
Sosnowiecka	50.0926100	19.8928561
Sosnowiecka	50.0925321	19.8931069
Stawowa	50.0935473	19.8959581
Stawowa	50.0927459	19.8991026
Stawowa	50.0928717	19.8987633
Stawowa	50.0935783	19.8955902
Sosnowiecka	50.0923100	19.8938459
Jagiellońska	50.0621469	19.9346383
Sławkowska	50.0628303	19.9368875
Szewska	50.0626936	19.9346257
Cementowa	50.0766871	20.1150118
Ciekowiec	50.0525587	20.1661742
Józefa Czajkowskiego	50.0069086	19.9193760
Czeczeńska	50.0748483	20.1708071
Deszczowa	50.0695934	20.1335054
Henryka Flame	50.0645777	20.1959097
Grawerska	49.9926083	19.9691983
Głębinowa	50.1013406	20.0735780
Kościelnicka	50.0908187	20.1747924
Kościelnicka	50.0862954	20.1795953
Wiewiórcza	50.0800998	20.1807167
Deszczowa	50.0689615	20.1323615
Deszczowa	50.0647428	20.1390538
Deszczowa	50.0644509	20.1392540
Dymarek	50.0606926	20.1022771
Suchy Jar	50.0651235	20.1084208
Karola Irzykowskiego	50.1144188	20.1108725
Władysława Jakubca	50.0180559	20.0400465
Pleszowska	50.0928819	19.9362296
Bulwar Inflancki	50.0479471	19.9368430
Widłakowa	50.0375854	19.8762071
Droga 300	50.0729602	20.0891242
Most Marszałka Józefa Piłsudskiego	50.0454652	19.9450046
Franciszka Twaroga	50.0985604	20.0732486
Stokowa	50.0986479	20.0745591
Hieronima Pinocci	49.9962339	19.9446029
Wrocławska	50.0753864	19.9319176
Długa	50.0703582	19.9369882
Bulwar Czerwieński	50.0510844	19.9342824
Podzamcze	50.0554049	19.9358199
Rybaki	50.0461033	19.9442982
Krakowska	50.0460812	19.9444046
Parkowa	50.0422794	19.9513096
Swoszowicka	50.0314458	19.9568587
Tadeusza Połomskiego	50.0193136	19.9453479
Aleksandra Fredry	50.0202892	19.9428640
Kołodziejska	50.0224939	19.9405086
Siostry Faustyny	50.0218290	19.9360055
Generała Henryka Kamieńskiego	50.0315734	19.9487516
Puszkarska	50.0270812	19.9485575
Tuchowska	49.9911465	19.9717414
Siostry Faustyny	50.0207908	19.9384653
Podgórki	49.9998086	19.9579176
Niebieska	49.9942158	19.9893564
Cechowa	50.0037835	19.9589092
Harcmistrza Stanisława Millana	50.0162346	19.9437781
Juliusza Osterwy	49.9941676	19.9890407
Do Sanktuarium Bożego Miłosierdzia	50.0169865	19.9405328
Josepha Conrada	50.0894376	19.9081568
Jabłonkowska	50.0803006	19.8890640
Tyniecka	50.0463934	19.9062690
Tyniecka	50.0488737	19.9076443
Okulistów	50.1092078	19.9462864
Bytomska	50.0742494	19.9173891
Bytomska	50.0741242	19.9173239
Adama Vetulaniego	50.0956479	19.9244517
Andrzeja Mycielskiego	50.1090016	20.1130448
Balicka	50.0819629	19.8840612
Sosnowiecka	50.0898562	19.9030652
Józefa Chełmońskiego	50.0896508	19.9032829
Józefa Chełmońskiego	50.0895085	19.9032239
Sosnowiecka	50.0898925	19.9030605
Józefa Chełmońskiego	50.0896350	19.9033442
Antoniego Hoborskiego	49.9950741	19.9982158
Koszutki	49.9935202	20.0123661
Chodnik Hanny	50.0513028	19.8553309
Kopalina	50.0636825	19.8578682
Kopalina	50.0649348	19.8594822
Kopalina	50.0635637	19.8568368
Zielony Dół	50.0643075	19.8557337
Bukszpanowa	50.0966723	20.0660343
Księdza Władysława Dercza	49.9988905	19.9104461
Jeżów	50.0440464	20.0333262
Henryka Reymana	50.0630070	19.9128840
Lipowa	49.9806917	20.0116837
Stawowa	50.0942720	19.8932767
Rynek Główny	50.0613364	19.9354518
Skałeczna	50.0489841	19.9407140
Skałeczna	50.0487019	19.9395525
Jabłonkowska	50.0800562	19.8894119
Akademicka	50.0673867	19.9180232
Stańczyka	50.0772261	19.8924755
Stańczyka	50.0771424	19.8935178
Stańczyka	50.0780044	19.8927377
Słona Woda	50.0035646	20.0024827
Zaradna	50.1154861	20.1034086
Tadeusza Kochmańskiego	49.9915274	19.8635946
Aleja Wędrowników	50.0448025	19.8355825
Kormoranów	50.0408143	20.0233680
Józefa Krasnowolskiego	50.0847727	20.0510957
Zakamycze	50.0654367	19.8472151
Zakamycze	50.0633524	19.8440249
Zakamycze	50.0612711	19.8401415
Kukiełek Golkowickich	49.9757590	19.9854092
Kukiełek Golkowickich	49.9757141	19.9857200
Truskawkowa	50.0495169	20.1281196
Franciszka Kłaka	50.0034888	20.0410013
Jerzego Lande	49.9926539	19.9961193
Medalionów	49.9761492	19.8780181
Wacława Lipińskiego	50.0274876	19.9203427
Misjonarska	50.0702290	19.9132324
Cisowa	50.0644402	19.8637404
Cisowa	50.0629605	19.8630346
Miejscowa	49.9891360	19.9084849
Andrzeja Mycielskiego	50.1079076	20.1126683
Zygmunta Mysłakowskiego	50.0733178	19.8952946
Na Jazkach	50.0065034	20.0337583
Nad Serafą	50.0069244	20.0330672
Edmunda Neussera	49.9926995	19.9388339
Karola Darwina	50.0998887	20.0903806
Ognistych Wici	50.1016932	20.0140513
Panoramiczna	50.0536995	19.9048457
Pawłowskiego Bogumiła	49.9932322	19.9913071
Perłowa	49.9920446	19.9487644
Pluty-Czachowskiego Kazimierza	50.0638788	20.1940361
Podhalnie	49.9932856	19.9477384
Płoszczyny	50.0913461	20.1756297
Radłowa	49.9754188	19.8652818
Marglowa	50.0964315	20.0946136
Franciszka Sapalskiego	49.9912153	19.8654855
Szczegów	49.9931742	19.9986657
Tatarakowa	50.0561725	20.1525428
Topografów	49.9839416	19.8789576
Rumiankowa	50.0480472	20.1250153
Łobzowska	50.0711814	19.9299190
Łobzowska	50.0712451	19.9294639
Pod Sowińcem	50.0579299	19.8378750
Junacka	50.0669520	19.8490457
Zakamycze	50.0659863	19.8472652
Wolski Dół	50.0589943	19.8546015
Walerego Gadomskiego	49.9940575	19.9123981
Wielkich Pieców	50.0930677	20.0987466
Wodzickich	50.0857411	20.1871359
Porucznika Wąchały	50.0192217	19.9399758
Włodarska	50.0256524	19.9378879
Zalipki	50.0104972	20.0506286
Potrzask	50.0117618	20.0512634
Łysogórska	49.9824298	19.9376939
Narcyzy Żmichowskiej	50.0173703	19.9431016
Bernardyńska	50.0538530	19.9386261
Czerwone Maki	50.0174265	19.8895139
Czerwone Maki	50.0184817	19.8884628
Kantorowicka	50.1101656	20.0517190
Kantorowicka	50.1106020	20.0510498
Gustawa Morcinka	50.1060321	20.0448104
Gustawa Morcinka	50.1060196	20.0456832
Aleja Do Kopca	50.0548290	19.8457736
Głogowa	50.1006445	19.9431797
Górka Narodowa	50.1067968	19.9559682
Koralowa	50.1060085	19.9520804
Górka Narodowa	50.1042963	19.9528803
Górka Narodowa	50.1058522	19.9541189
Belwederczyków	50.1073021	19.9636030
Katowicka	50.0858731	19.8812212
Basztowa	50.0649286	19.9440471
Sławkowska	50.0656014	19.9388650
Chodnik Malczewskiego	50.0467718	19.8568602
Chodnik Malczewskiego	50.0490783	19.8532128
Pawia	50.0653200	19.9450154
Junacka	50.0619255	19.8408314
Lubicz	50.0653643	19.9550203
Lubicz	50.0652300	19.9525217
Litawora	50.0920010	19.9485202
Powiśle	50.0560860	19.9288783
Zaścianek	50.0544824	19.9031202
Sanocka	50.0173198	19.9535756
Dominikańska	50.0590097	19.9399536
Pijarska	50.0648330	19.9408516
Wacława Lipińskiego	50.0276490	19.9217448
Praska	50.0458960	19.9087048
Praska	50.0467427	19.9115458
Chodnik Malczewskiego	50.0470887	19.8564439
Malachitowa	50.0194908	20.0552716
Szpitalna	50.0626972	19.9411700
Bracka	50.0605801	19.9364155
Sławkowska	50.0632091	19.9371916
Świętego Jana	50.0623948	19.9380283
Botaniczna	50.0653673	19.9546232
Powstania Listopadowego	50.0690956	19.8130345
Amazonek	50.0677338	19.8041469
Mydlnicka	50.0675084	19.8889117
Mydlnicka	50.0631425	19.9025678
Puszkarska	50.0280587	19.9481500
Puszkarska	50.0280587	19.9481762
Odmogile	50.0836980	20.0458761
Na Budzyniu	50.1116007	19.8939207
Stańczyka	50.0790502	19.8930999
Młynówka Królewska	50.0741419	19.9101553
Kluczborska	50.0870415	19.9317427
Leśna	50.0478664	19.8164128
Braci Kiemliczów	50.0009870	19.8958228
Aleja Edwarda Dembowskiego	50.0418231	19.9544084
Młynówka Królewska	50.0745539	19.9075441
Młynówka Królewska	50.0781236	19.8799743
Plac Przystanek	50.0408032	19.9598653
Trasa Zwierzyniecka	50.0580928	19.8912609
Jacka Jezierskiego	50.0679366	20.1138515
Plac Wielkiej Armii Napoleona	50.0551619	19.9317847
Władysława Skoczylasa	50.1063226	20.1083224
Bohaterów Wietnamu	50.0819463	19.9701660
Bohaterów Wietnamu	50.0827215	19.9709488
Aleksandra Lubomirskiego	50.0671472	19.9559025
Lubicz	50.0645933	19.9455050
Henryka Reymana	50.0654807	19.9138792
Olszyny	50.0750597	19.9676680
Lasogórska	49.9919031	19.9288244
Generała Henryka Kamieńskiego	50.0361352	19.9414256
Kalwaryjska	50.0371927	19.9407202
Kalwaryjska	50.0384569	19.9414978
Rondo Antoniego Matecznego	50.0364466	19.9403700
Wadowicka	50.0347414	19.9395966
Wadowicka	50.0353791	19.9397809
Wadowicka	50.0352450	19.9397143
Wadowicka	50.0327797	19.9385169
Wadowicka	50.0352647	19.9399309
Wadowicka	50.0342894	19.9393308
Wadowicka	50.0342094	19.9391609
Wadowicka	50.0358355	19.9404632
Księcia Józefa	50.0462707	19.8788870
Księcia Józefa	50.0487811	19.9040552
Marii Konopnickiej	50.0456798	19.9343995
Marii Konopnickiej	50.0502210	19.9311721
Marii Konopnickiej	50.0423875	19.9352892
Marii Konopnickiej	50.0464968	19.9341260
Marii Konopnickiej	50.0428011	19.9351402
Marii Konopnickiej	50.0420428	19.9354604
Marii Konopnickiej	50.0451388	19.9345361
Marii Konopnickiej	50.0523486	19.9297548
Marii Konopnickiej	50.0443604	19.9347322
Marii Konopnickiej	50.0434617	19.9349585
Marii Konopnickiej	50.0402114	19.9367606
Marii Konopnickiej	50.0392444	19.9375147
Marii Konopnickiej	50.0493510	19.9314543
Monte Cassino	50.0476705	19.9286478
Monte Cassino	50.0474843	19.9280788
Monte Cassino	50.0472983	19.9275097
Monte Cassino	50.0458823	19.9231498
Monte Cassino	50.0479984	19.9296648
Most Zwierzyniecki	50.0490930	19.9052432
Generała Henryka Kamieńskiego	50.0272844	19.9658555
Generała Henryka Kamieńskiego	50.0287552	19.9579580
Generała Henryka Kamieńskiego	50.0286426	19.9585313
Generała Henryka Kamieńskiego	50.0306026	19.9504537
Generała Henryka Kamieńskiego	50.0275953	19.9639136
Generała Henryka Kamieńskiego	50.0295003	19.9548431
Generała Henryka Kamieńskiego	50.0292101	19.9553073
Generała Henryka Kamieńskiego	50.0301704	19.9518853
Generała Henryka Kamieńskiego	50.0292979	19.9554948
Walerego Sławka	50.0283994	19.9590062
Walerego Sławka	50.0278081	19.9590619
Bronisława Schönborna	49.9793532	19.9864761
Na Jazkach	50.0058037	20.0333163
Na Jazkach	50.0068691	20.0343342
Olszańska	50.0716962	19.9604929
Generała Józefa Bema	50.0704604	19.9612159
Generała Józefa Bema	50.0715438	19.9624502
Zamkowa	50.0519579	19.9304223
Lusińska	49.9916264	19.9367470
Lusińska	49.9923472	19.9354502
Henryka Pachońskiego	50.0952346	19.9336933
Kazimierza Odnowiciela	50.0878501	19.9694899
Skibowa	50.0479087	19.8706952
Skibowa	50.0479638	19.8705124
Czarnochowicka	50.0143283	20.0545654
Czarnochowicka	50.0120340	20.0571842
Złocieniowa	50.0173544	20.0506707
Doktora Józefa Babińskiego	50.0068609	19.8849711
Podwale	50.0622835	19.9319379
Stacyjna	50.0184446	20.0344531
Doktora Józefa Babińskiego	50.0067843	19.8900097
Doktora Józefa Babińskiego	50.0072308	19.8918269
Kaimska	50.0078759	20.0147538
Naczelna	50.0912169	19.9687418
Dożynkowa	50.1189735	19.9413949
Jana Kurczaba	50.0143452	20.0063789
Henryka Barycza	50.0100642	19.8827517
Mariana Domagały	50.0334262	20.0520507
Mariana Domagały	50.0341132	20.0521118
Mariana Domagały	50.0358430	20.0522796
Profesora Michała Życzkowskiego	50.0809743	19.9941442
Kątowa	50.0734858	19.9468451
Kątowa	50.0738654	19.9473838
Emilii Sczanieckiej	49.9898043	19.9977331
Emilii Sczanieckiej	49.9917785	19.9897388
Krzemieniecka	49.9857769	20.0107537
Osiedle Kolejowe	50.0259056	20.0394064
Sebastiana Klonowica	50.0197488	19.9528616
Stacyjna	50.0274155	19.9983609
Zabawa	50.0222450	19.9619332
Rynek Fałęcki	50.0180121	19.9227707
Żywiecka	50.0122002	19.9114312
Franciszka Sapalskiego	49.9919244	19.8659505
Zofii Nałkowskiej	49.9777643	19.8757026
Zofii Nałkowskiej	49.9779676	19.8717700
Plac Juliusza Kossaka	50.0564379	19.9280876
Stanisława Kasznicy	50.0929933	19.9064339
Stawowa	50.0919077	19.9019162
Sławkowska	50.0639390	19.9377474
Józefa Brodowicza	50.0696952	19.9620449
Stanisława Moniuszki	50.0694112	19.9623895
Droga do Zamku	50.0537122	19.9370301
Rozrywka	50.0942886	19.9782813
Emaus	50.0664004	19.8887424
Ludmiły Korbutowej	50.0669041	19.8839304
Józefa Brodowicza	50.0709195	19.9634640
Kielecka	50.0705794	19.9631934
Generała Józefa Sowińskiego	50.0705242	19.9646964
Południowa	50.1087083	20.1374471
Rozrywka	50.0954211	19.9800197
Aleja Juliusza Słowackiego	50.0705192	19.9273547
Aleja Juliusza Słowackiego	50.0707296	19.9276919
Aleja Zygmunta Krasińskiego	50.0555969	19.9271525
Aleja Juliusza Słowackiego	50.0736723	19.9377759
Aleja Juliusza Słowackiego	50.0715630	19.9291295
Aleja Adama Mickiewicza	50.0641678	19.9241859
Aleja Zygmunta Krasińskiego	50.0566735	19.9268920
Aleja Adama Mickiewicza	50.0679863	19.9254357
Aleja Juliusza Słowackiego	50.0712954	19.9286078
Aleja Zygmunta Krasińskiego	50.0575454	19.9264106
Aleja Adama Mickiewicza	50.0611741	19.9242549
Aleja Adama Mickiewicza	50.0608132	19.9244385
Aleja Adama Mickiewicza	50.0673486	19.9250339
Aleja Adama Mickiewicza	50.0634194	19.9239062
Aleja Zygmunta Krasińskiego	50.0562687	19.9271085
Balicka	50.0814280	19.8897420
Balicka	50.0821457	19.8825753
Balicka	50.0821421	19.8828015
Armii Krajowej	50.0847054	19.8911572
Armii Krajowej	50.0812320	19.8905266
Piastowska	50.0634084	19.9027418
Armii Krajowej	50.0704682	19.9014405
Nawojki	50.0689766	19.9104511
Bronowicka	50.0789145	19.8979447
Bronowicka	50.0778314	19.9008217
Armii Krajowej	50.0709792	19.8968100
Podchorążych	50.0756236	19.9064044
Nawojki	50.0700219	19.9045099
Armii Krajowej	50.0707298	19.8995548
Armii Krajowej	50.0713200	19.8958605
Armii Krajowej	50.0700936	19.9033052
Piastowska	50.0755718	19.9061123
Bronowicka	50.0759255	19.9057696
Bronowicka	50.0783754	19.8993822
Piastowska	50.0732378	19.9052971
Rondo Piastowskie	50.0949533	20.0126568
Aleja Solidarności	50.0752808	20.0494259
Władysława Orkana	50.0747199	20.0468949
Sołtysowska	50.0659589	20.0116493
Rondo Podporucznik pilot Janiny Lewandowskiej	50.0756315	20.0132497
Mieczysława Medweckiego	50.0753736	20.0161924
Mieczysława Medweckiego	50.0753989	20.0177752
Stanisława Jachowicza	50.0613059	19.9769906
Stanisława Jachowicza	50.0617596	19.9781902
Aleja Wędrowników	50.0503679	19.8401638
Aleja Wędrowników	50.0480773	19.8390191
Aleja Żubrowa	50.0533245	19.8526489
Aleja Kasy Oszczędności Miasta Krakowa	50.0554716	19.8541829
Aleja Wędrowników	50.0543427	19.8474706
Aleja Do Kopca	50.0571265	19.8475163
Aleja Do Kopca	50.0584097	19.8457631
Aleja Żubrowa	50.0529956	19.8466543
Aleja Żubrowa	50.0547523	19.8456178
Aleja Wędrowników	50.0545095	19.8466249
Aleja Do Kopca	50.0594694	19.8444881
Tuchowska	50.0089207	19.9666877
Tuchowska	50.0053106	19.9674853
Parkowa	50.0405102	19.9538322
Raciborska	50.0207289	19.9046768
Raciborska	50.0205110	19.9053397
Raciborska	50.0213128	19.9028546
Romana Żelazowskiego	49.9752055	20.0035701
Łukasza Cieplińskiego	50.0742576	19.9653932
Turzymy Marii	50.0624809	20.1957048
Zbigniewa Herberta	50.0036997	19.9422295
Wielicka	50.0024341	20.0248556
Wielicka	50.0072622	20.0149715
Henryka i Karola Czeczów	50.0195468	20.0574182
Henryka i Karola Czeczów	50.0190137	20.0561877
Ludwinowska	50.0440449	19.9380103
Wielicka	50.0073909	20.0150892
Wielicka	50.0052560	20.0198724
Wielicka	50.0062643	20.0176085
Antoniego Kenara	49.9871170	19.9671070
Aleja 29 Listopada	50.1003042	19.9631592
Generała Henryka Kamieńskiego	50.0342725	19.9451980
Norymberska	50.0307249	19.9121449
Lucjana Siemieńskiego	50.0764714	19.9148198
Władysława Reymonta	50.0650273	19.9172341
Zakątek	50.0756163	19.9156711
Zakątek	50.0764822	19.9128620
Zakątek	50.0757371	19.9147709
Galicyjska	50.0634139	20.0069673
Jeziorko	50.0891861	20.1458368
Organki	50.0916633	20.1320684
Organki	50.0911938	20.1306208
Wadowska	50.1052271	20.1384252
Wadowska	50.0993286	20.1286471
Starowolska	50.0558165	19.8714791
Aleja Jerzego Waszyngtona	50.0568673	19.8735642
Aleja Jerzego Waszyngtona	50.0573655	19.8781878
Aleja Jerzego Waszyngtona	50.0570510	19.8826539
Aleja Jerzego Waszyngtona	50.0549544	19.8881455
Starowolska	50.0592123	19.8707437
Starowolska	50.0586864	19.8707589
Poniedziałkowy Dół	50.0582009	19.8686196
Blacharska	49.9997409	19.9971898
Aleja Konarowa	50.0467050	19.8386283
Aleja Konarowa	50.0461801	19.8385444
Aleja Wędrowników	50.0528099	19.8415198
Aleja Wędrowników	50.0532505	19.8429973
Księcia Józefa	50.0411817	19.8398710
Księcia Józefa	50.0424119	19.8352446
Księcia Józefa	50.0440224	19.8256989
Księcia Józefa	50.0423715	19.8341364
Orla	50.0505029	19.8259896
Aleja Jerzego Waszyngtona	50.0577757	19.8743402
Aleja Wawelska	50.0306707	19.9080194
Podole	50.0210649	19.8830238
Zbigniewa Herberta	50.0053586	19.9438379
Pod Stokiem	50.0728713	19.8503387
Pod Stokiem	50.0729865	19.8492565
Porzecze	50.0725353	19.8386859
Porzecze	50.0725077	19.8391261
Lublańska	50.0860429	19.9717685
Lublańska	50.0868532	19.9724672
Lublańska	50.0858483	19.9719077
Aleja Żubrowa	50.0538380	19.8460922
Aleja Wędrowników	50.0540202	19.8448245
Śliczna	50.0729563	19.9755788
Stanisława Konarskiego	50.0677467	19.9206123
Garncarska	50.0611921	19.9275364
Księdza Józefa Meiera	50.0972982	19.9670698
Księdza Józefa Meiera	50.0990388	19.9645060
Księdza Józefa Meiera	50.0999894	19.9645052
Aleja Panieńskich Skał	50.0646313	19.8620929
Gajowy Marucha	50.0498777	19.8583012
Jędrny Jędruś	50.0486723	19.8598478
Zaskale	50.0473905	19.8649044
Aleja Kasy Oszczędności Miasta Krakowa	50.0579855	19.8581001
Zakamycze	50.0580144	19.8324068
Aleja Do Kopca	50.0559224	19.8465449
Rzepichy	50.0616376	19.8317939
Bolesława Leśmiana	50.0655491	19.8335687
Olszanicka	50.0686051	19.8370240
Balicka	50.0823830	19.8532571
Majora Łupaszki	50.0839549	19.8513233
Generała Bolesława Wieniawy-Długoszowskiego	50.0857319	19.8542767
Bartosza Głowackiego	50.0774198	19.9043177
Wincentego Witosa	50.0131964	19.9621111
Wincentego Witosa	50.0135935	19.9646810
Wincentego Witosa	50.0128203	19.9601599
